id,title,age,available,neighbourhood,postcode,type,rooms,monthly_price_usd,monthly_min_usd,monthly_max_usd,link,long,lat,postcode_latlong,commute_time,commute_distance
101228959,Room available July 01st,16,Available Now,Bedford - Stuyvesant,11216,apartment,3,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228959&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D740%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
101228932,Bushwick Townhouse,16,Available Now,Bushwick,11207,house,3,"$1,600",1600,1600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228932&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D740%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8918897,40.6655101,40.6655101+-73.8918897,3052,18534
101149906,Artist-Friendly Furnished Rooms,16,Available Now,Glendale,11385,apartment,3,"$1,050",1050,1050,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101149906&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D740%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8948295,40.698070800000004,40.6980708+-73.8948295,3218,15182
101228869,Room available in beautiful Washington Heights,16,Available Now,Washington Heights,10033,apartment,2,"$1,125",1125,1125,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228869&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D740%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
101207353,Master suite in doorman building,16,Available Now,Concourse,10451,apartment,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101207353&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D740%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.8187386,40.8187386+-73.9271644,1802,11800
101228677,Perfect 3 Bed 1 Bath in Bedstuy!,16,Available Now,Bedford - Stuyvesant,11221,apartment,1,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228677&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D740%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.6903213,40.6903213+-73.9271644,1674,12026
101228410,Looking for 2 roommates to fill 4BR in Midtown W,16,Available Now,Garment District,10018,apartment,4,"$1,150- $1,350",1150,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228410&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.755322,40.755322+-73.9932872,974,1354
101212333,Large Room in the Bronx,17,Available Now,Mount Eden,10452,apartment,2,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101212333&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.8376318,40.8376318+-73.9212858,1933,11875
101228140,1 bdr in 3 bdr apt $1325 Williamsburg,17,1 Aug,Williamsburg,11211,apartment,3,"$1,325",1325,1325,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228140&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101228011,Room in 2BD near Cloisters in Washington Heights,17,1 Aug,Fort George,10040,apartment,2,"$1,350",1350,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101228011&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.8639624,40.8639624+-73.9330429,2339,13337
101227975,Bedroom available in great Upper East Side Apt.,17,1 Aug,Upper East Side,10021,apartment,2,"$1,550",1550,1550,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101227975&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9580246,40.7700703,40.7700703+-73.9580246,1356,3337
101208646,One room open in 3br/1b in Hamilton Heights,17,Available Now,Hamilton Heights,10031,apartment,3,"$1,150",1150,1150,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101208646&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
101227885,3 rooms available for rent,17,Available Now,Wakefield,10466,house,4,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101227885&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8477874,40.8887394,40.8887394+-73.8477874,4762,24195
101027533,"1350 Bedroom to Rent in a 3 Bedroom, 2 Bathroom Ap",17,1 Aug,Hell's Kitchen,10036,apartment,3,"$1,350",1350,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101027533&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
101227585,Room for rent,17,Available Now,East Flatbush,11203,apartment,2,$300/week,NA,NA,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101227585&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.6515882,40.6515882+-73.9330429,3464,16893
100659814,Large Room in Bushwick,17,1 Aug,Bushwick,11206,apartment,3,"$1,150",1150,1150,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100659814&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D750%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7047738,40.7047738+-73.9418603,2116,10270
